3996.6151735434,0.4927451015,0.350394625317073,1.4566794634,0.207304084033333
3994.5635230437,0.492827028,0.350408759192683,1.4498764277,0.2071529664
3992.5118725439,0.4931649268,0.350558510058537,1.4478648901,0.206968157233333
3990.4602220441,0.4937633872,0.350686305309756,1.4483796358,0.206786725666667
3988.4085715444,0.4955118299,0.350921371036585,1.4500231743,0.2069895218
3986.3569210446,0.4963931143,0.350696646809756,1.4570508003,0.206991328533333
3984.3052705448,0.4955806434,0.350351170212195,1.4644892216,0.206810054666667
3982.2536200451,0.4951274693,0.350524168095122,1.4657384157,0.206976232433333
3980.2019695453,0.4956800938,0.350684854812195,1.4644191265,0.207254284366667
3978.1503190455,0.4956339002,0.350158147234146,1.4590729475,0.206953975066667
3976.0986685458,0.4948815405,0.3495909787,1.4535000324,0.206355355666667
3974.047018046,0.4953756332,0.350020267802439,1.4570708275,0.206657487933333
3971.9953675463,0.4966804981,0.350612098490244,1.4645932913,0.2074598583
3969.9437170465,0.4980898201,0.350737857334146,1.4669187069,0.207926258433333
3967.8920665467,0.4995970428,0.35080375722439,1.4638454914,0.208005392266667
3965.840416047,0.4991797507,0.350329545585366,1.4593402147,0.207277324066667
3963.7887655472,0.4968509972,0.349414686870732,1.4584585428,0.206288680433333
3961.7371150474,0.496183008,0.3496585398,1.4638981819,0.2067662316
3959.6854645477,0.4970967174,0.350481187112195,1.4660089016,0.207879107433333
3957.6338140479,0.4969621599,0.350344708963415,1.4586000443,0.207938972866667
3955.5821635481,0.4964407682,0.349970657378049,1.4547924995,0.2075483687
3953.5305130484,0.495121181,0.349206289458537,1.4589192867,0.206354840333333
3951.4788625486,0.4931893051,0.348008701204878,1.4600390196,0.204679008566667
3949.4272120488,0.4950135052,0.348608307490244,1.4560409784,0.2051164061
3947.3755615491,0.5002557635,0.350829923165854,1.4574042559,0.207149030033333
3945.3239110493,0.499437511,0.350077361370732,1.4666491747,0.206240307533333
3943.2722605495,0.4972345829,0.34925729572439,1.4750988483,0.205349980533333
3941.2206100498,0.5010975599,0.351796073697561,1.4745326042,0.207896119633333
3939.16895955,0.5020269752,0.352179093778049,1.4697515965,0.2087934129
3937.1173090502,0.4979023635,0.349801559636585,1.4706029892,0.207175439833333
3935.0656585505,0.4920961559,0.346915510504878,1.4743106365,0.204615804033333
3933.0140080507,0.4896789789,0.345894166246342,1.4721010923,0.203186331966667
3930.9623575509,0.4961882234,0.34946234397561,1.4703944921,0.205964357866667
3928.9107070512,0.5005521774,0.351851994939024,1.4769980907,0.208029823966667
3926.8590565514,0.4954779446,0.349212745839024,1.4810191393,0.2056408773
3924.8074060516,0.4936297238,0.348121039117073,1.4827840328,0.204809465766667
3922.7557555519,0.498066932,0.350139666078049,1.4883313179,0.2068087235
3920.7041050521,0.4957706332,0.348985912326829,1.4917572737,0.205556561566667
3918.6524545524,0.4919891357,0.347680752917073,1.4872382879,0.204244654633333
3916.6008040526,0.4973819554,0.351074317380488,1.4770491123,0.207855040833333
3914.5491535528,0.5032798052,0.35358450825122,1.4721659422,0.210744353666667
3912.4975030531,0.5018154383,0.351665191807317,1.4721326828,0.209129077666667
