3996.6151735434,0.2899543941,0.272082746,0.7219367027,1.1545112729,0.4311887622,1.3358802795,0.373596171265361,0.4962380826,0.225982909771429,1.39815531423333,0.3129978478,0.550372839,0.265047629666667,0.2829357982,0.30584087076,0.490527594636364,0.3140297979,0.187909171,0.1403019577,0.1530327052,0.24113076925,0.2255333513,0.4880691767,0.508158803,0.1233791336,0.0366804749,1.1303128004,0.3929167092,0.26586797835,0.185585687728571,0.1891254298,0.4466995299,0.4615350962,0.244051337266667,0.1939221025,0.6490309834,0.3414045274,0.4923271537,0.4024038315,0.4512317479,0.4432279468,0.4176327288,0.4179418683,0.3341307044
3994.5635230437,0.290995121,0.2723810971,0.7228174806,1.155292511,0.4316122234,1.3343621492,0.373612887842771,0.4957654178,0.225923614114286,1.3992298369625,0.3131154478,0.5510353446,0.2646623254,0.282854706,0.30571897924,0.490365310154545,0.313954111175,0.1879294515,0.1408467144,0.1529834419,0.24083338675,0.2254784852,0.4891321063,0.508476913,0.1236073449,0.0368025973,1.1288602352,0.3930989504,0.26580866425,0.185489284157143,0.1887375377,0.4470568597,0.4615468681,0.243836339533333,0.1937430352,0.6502113342,0.3411468863,0.4928564787,0.4037883282,0.4517810643,0.4440487325,0.416813463,0.4174952209,0.3344329298
3992.5118725439,0.2919898033,0.2728961408,0.7233431935,1.1554992795,0.4319721162,1.3303052187,0.37361669748012,0.4966034889,0.225764779585714,1.400213867425,0.3139659464,0.5514502525,0.264401751266667,0.2821603715,0.30570054054,0.490419125009091,0.313701607275,0.1875842661,0.1409664154,0.1528746188,0.2406082973,0.2257449478,0.4908638895,0.5083039403,0.1240397319,0.0368608944,1.1289817095,0.3931528032,0.26580160855,0.1854354899,0.1888683289,0.4474875927,0.4623022974,0.243572072433333,0.1936655492,0.6514877081,0.3403457105,0.49355525376,0.4048251808,0.4524872899,0.4446830153,0.4168530703,0.4177458286,0.3345692754
3990.4602220441,0.2926383018,0.2732266486,0.7242820263,1.15237432715,0.4320242703,1.3289698362,0.373588411833434,0.4980002642,0.225624062971429,1.3999490663375,0.3152279854,0.5508728027,0.26457152515,0.2815837562,0.30577562154,0.490434722463636,0.313485298325,0.1873048693,0.140507862,0.1523679644,0.24063738435,0.2255827785,0.4915854931,0.5081081986,0.1240733862,0.0368628949,1.1293973923,0.3933097422,0.2658842728,0.1854801971,0.18933770805,0.4470981061,0.4636286497,0.243386545533333,0.1932802498,0.6524540186,0.3396826684,0.49419419764,0.4048754275,0.4529647529,0.4454691112,0.4181866348,0.418617636,0.3348570466
3988.4085715444,0.2936533689,0.2740135193,0.7256767154,1.15023112295,0.4325628281,1.3325132132,0.373722359920482,0.4986423254,0.225839977214286,1.39944192518333,0.3161320388,0.5506558418,0.265145078316667,0.281544596,0.30573170184,0.490576879545455,0.31371879205,0.1873332411,0.140092358,0.1518889666,0.2408532873,0.225225836,0.4918769598,0.5083770752,0.1238329485,0.0369056761,1.1284124851,0.3938185275,0.2660885304,0.185639618771429,0.18979169805,0.4470234811,0.465034008,0.2435872443,0.1930050701,0.6536797285,0.3397206962,0.49480927586,0.4047407508,0.4537979662,0.4468708038,0.4193535149,0.4197576046,0.3354843855
3986.3569210446,0.2941871285,0.2742426991,0.7252637744,1.15149009225,0.4329750538,1.336524725,0.373698701858434,0.4983699322,0.225981002428571,1.39993180334167,0.3159236312,0.5505003333,0.265390569966667,0.2816144824,0.30540502966,0.490626251136364,0.31391543525,0.1872201264,0.1401051879,0.1519208401,0.2408264801,0.2253883183,0.4915682375,0.5082363486,0.1235050187,0.0371009633,1.1258472204,0.3937991858,0.2659422383,0.1856314013,0.1897851862,0.4477596581,0.4652832448,0.243779895166667,0.1932418644,0.6543878317,0.3395621181,0.49497579934,0.4043446779,0.4546016157,0.4475854635,0.4188537598,0.419786483,0.3354766965
3984.3052705448,0.2942720056,0.2736823559,0.7240073681,1.15311849115,0.4327183664,1.3355921507,0.373485487694277,0.4979474545,0.225755093014286,1.4000181580625,0.3151928186,0.5494876504,0.264947079133333,0.2814894021,0.30523898004,0.490400279109091,0.31372987105,0.1870272905,0.1402934194,0.1520989984,0.2407505661,0.2259474248,0.4909532368,0.5071172714,0.1228876188,0.0372713208,1.1243556738,0.393848598,0.26548751445,0.185461019828571,0.1893207468,0.4482561946,0.4649093747,0.243539948033333,0.1936402023,0.6542208195,0.3389445245,0.49492558242,0.4042683542,0.4548050165,0.4475490451,0.418081224,0.4192575812,0.3350106776
3982.2536200451,0.2948577702,0.2736421227,0.7247643471,1.1550316215,0.4321469665,1.3318961859,0.373423866804217,0.4978725314,0.225581341885714,1.39970382054583,0.3152207434,0.5488681793,0.26448613405,0.2816182077,0.30552323758,0.490143185309091,0.31350156665,0.1870341003,0.1405408084,0.1522249728,0.2410087213,0.2261867672,0.4908020198,0.5060432553,0.1222005039,0.0370069705,1.1254895926,0.3946538568,0.26521800455,0.185405951514286,0.18904636055,0.4478698075,0.4655047357,0.2432261817,0.1940275431,0.6543132663,0.3385942578,0.49521220922,0.4048382938,0.4551130831,0.4480571449,0.4185501039,0.4195103049,0.3349508941
3980.2019695453,0.2951859236,0.2741590142,0.7266157866,1.1561797857,0.4319343567,1.3284833431,0.373455225211446,0.4980769157,0.225686600742857,1.4007466112625,0.3159842491,0.5493552089,0.264546747,0.2819042206,0.30566390158,0.490050451318182,0.313378456975,0.1874195188,0.1408958286,0.1524895281,0.2413133532,0.2259701639,0.4906728566,0.5059788227,0.1220377237,0.0368195884,1.1269570589,0.395029068,0.2652355507,0.185439311514286,0.18923751265,0.4472489357,0.4667546153,0.2432375513,0.1942920983,0.6544524431,0.3389156759,0.4957135022,0.405120492,0.4557064176,0.4492368698,0.419180572,0.4197928607,0.3349940181
3978.1503190455,0.2946498096,0.2739829719,0.7265019417,1.1548383832,0.4315564334,1.3255273104,0.373235246728313,0.4974327981,0.225673177342857,1.40169120580417,0.3157660067,0.5500929356,0.26469093065,0.2813034952,0.30531269312,0.489745595227273,0.3131996356,0.187859863,0.1408739537,0.152463004,0.24091547725,0.2257695496,0.4894730449,0.506567955,0.1222136766,0.0370696411,1.1274114847,0.3940469325,0.26533602175,0.185294427514286,0.18936059995,0.4469853044,0.4669884145,0.243037824833333,0.1939509064,0.6538984776,0.3395426869,0.49589703678,0.4048910439,0.4550235271,0.4494016767,0.4188721478,0.4191506803,0.3345518112
