3996.6151735434,0.2898100317,0.6455273628,0.6054714322,0.4856299758,0.3023704886,0.4498929679,0.5635212726,0.6267832518,0.602805862061539,0.3701803088,0.457455507342857,0.523057033633333,0.42418230774,0.53201149106,0.2975389063,0.4835357368,0.590202906961539,0.2390808612,0.42183890935,1.406665310275,0.584104537942857,0.4417770803,0.3833615184,0.714839004546154,0.559163928,0.43940382002,0.4300819039,0.5495523214,0.707682311525,0.620921579,0.7200674415,0.5669847131,0.9758140445,0.56375929715,0.6502370536
3994.5635230437,0.363276273,0.6209437847,0.5864729285,0.6141540408,0.3137859702,0.4587753117,0.563716739422222,0.63948702815,0.656550847576923,0.4007493258,0.472461448185714,0.617844402783333,0.46920027734,0.6425398469,0.2743863463,0.5936794281,0.655607065338461,0.2788336277,0.5258757472,1.32637736945,0.617022420671429,0.5753401518,0.3901813626,0.7463945586,0.5013480783,0.48156576158,0.499612987,0.708666563,0.809901684525,0.61425441206,0.6138198972,0.63239228725,1.0871450901,0.6015572846,0.6451635063
3992.5118725439,0.5041593909,0.6117645502,0.6744115949,0.7174822092,0.384763211,0.5210713148,0.576042721655556,0.65066969395,0.697398738215385,0.4189049602,0.490434385835714,0.68348689875,0.46847208144,0.77526913878,0.2637840509,0.7660990357,0.693063421884615,0.2687161267,0.7313308716,1.338916577375,0.670047628042857,0.5948429406,0.441141367,0.712513359692308,0.3775274456,0.62573934794,0.5431326628,0.7396168709,0.7691196501,0.61886581778,0.5868950486,0.6546621323,0.8954282403,0.7011746764,0.70706939695
3990.4602220441,0.6072525382,0.4859121442,0.7633968592,0.6238486767,0.4045474827,0.6760598421,0.650930745733333,0.78119662405,0.689817770169231,0.4121115804,0.533038528907143,0.696310798333333,0.43889594674,0.77034929992,0.2475870103,0.6829533577,0.683710187684615,0.2651480436,0.7854410708,1.42393209785,0.668324683371429,0.51719020305,0.5638238192,0.715515971176923,0.3186118901,0.75464130044,0.5444512367,0.647939682,0.795090109125,0.63256173731,0.6789370775,0.76258558035,0.7279456854,0.79018881915,0.77505168315
3988.4085715444,0.5388988256,0.421092838,0.98440063,0.4802611172,0.3466733694,0.833455503,0.698636078166667,0.8325368464,0.691592762092308,0.4192844033,0.611070871357143,0.67089295885,0.42486119866,0.70509921312,0.2003166229,0.5590507984,0.707076446369231,0.2308983952,0.70572796465,1.538966506725,0.715365571628571,0.4875676632,0.6993908286,0.813444073376923,0.3843768537,0.6686404109,0.5569482446,0.6506740451,0.87895293535,0.62876196206,0.8265858889,0.95807728175,0.6956712604,0.78632676605,0.7735925913
3986.3569210446,0.4695968926,0.4659083486,1.3949962854,0.4388883114,0.293711096,0.8825446367,0.706735428811111,0.80709540845,0.693475328961538,0.4403739274,0.672960687957143,0.63681823015,0.4466581881,0.67702460886,0.1840800643,0.4758950472,0.763300058915385,0.1812328845,0.6086847782,1.628518640975,0.743679323371429,0.56729358435,0.739926219,0.835431516153846,0.4977883101,0.63723634482,0.5175768733,0.6022435427,0.90573465825,0.63137482106,0.9923349619,1.0152669251,0.6869801283,0.725061208,0.78669440745
3984.3052705448,0.4309848547,0.5495849848,0.9944200516,0.4578582644,0.3124590516,0.8583313227,0.696590499744444,0.76957669855,0.721346800138462,0.4747528136,0.703653918842857,0.616027275733333,0.46088550686,0.6577799976,0.222713843,0.452070713,0.787168511976923,0.1928050369,0.6765297353,1.7160076052,0.7775383251,0.67083618045,0.65450418,0.865733233769231,0.5023441315,0.6961277485,0.4886119664,0.6014116406,0.923234134925,0.64290381073,0.9848870635,0.9213501811,0.7099292278,0.7261980474,0.8192994595
3982.2536200451,0.3849115968,0.6384630203,0.7416218519,0.501914084,0.3489900529,0.911729455,0.705728050711111,0.79244244095,0.730291884684615,0.5453023314,0.734579822842857,0.638348221783333,0.44556151628,0.66212943198,0.2549582124,0.4658073485,0.806500091,0.2531529367,0.7081902325,1.866142228225,0.754253787657143,0.62978515025,0.6123691797,0.897336061176923,0.4190630317,0.70955144168,0.4910023212,0.5996745825,0.8963765353,0.6836310208,0.8924574256,0.83605742455,0.8226289749,0.7761644721,0.7803747654
3980.2019695453,0.3913450539,0.7020336986,0.688737452,0.5466417074,0.3674893081,0.987277627,0.717541270788889,0.8578020036,0.721834693953846,0.5899620056,0.73398197975,0.6549130976,0.46432059406,0.69654255508,0.2593052983,0.4638644755,0.818976475661538,0.2997775376,0.64707520605,1.7296835333,0.755285229014286,0.5678318143,0.6445265412,0.892100966892308,0.3774986565,0.68605207206,0.5078274012,0.6010916233,0.842398419975,0.74898275138,0.7968997359,0.78643000125,0.9606081843,0.7630290389,0.73656594755
3978.1503190455,0.4417597651,0.7030315995,0.7810028791,0.6138968468,0.3783303499,1.0282183886,0.761423216933333,0.9807341695,0.719155655461538,0.5503662229,0.695988125042857,0.648665557283333,0.50515695214,0.69217715862,0.2473471165,0.4444025457,0.789801026761538,0.3117318153,0.73042586445,1.6606348604,0.765818289342857,0.55317771435,0.6075212955,0.928625611169231,0.3878995478,0.71264201402,0.531342864,0.6202434301,0.890586823225,0.78696475624,0.8203798532,0.8009549081,0.9928640723,0.74316617845,0.7638234198
3976.0986685458,0.4715690613,0.6880553961,0.8743098974,0.7019211054,0.3891322613,0.9328463674,0.823488109644444,1.0585255921,0.751749231261538,0.5254523754,0.691971180692857,0.650726070016667,0.51201235056,0.72837101222,0.2433208823,0.4356170893,0.795317636076923,0.3238197565,0.8442324698,1.622213631875,0.7650902697,0.5815831125,0.5428276658,0.947946433846154,0.388712734,0.75371251702,0.5642385483,0.6030275226,0.897653803225,0.7639090538,0.9093205333,0.81957292555,0.9639476538,0.85591241715,0.82101371885
3974.047018046,0.4794302285,0.7145184278,0.9136769176,0.7225334644,0.4106963277,0.8266679645,0.867265959577778,1.08415234085,0.796206400938462,0.5294786692,0.712770983571429,0.662179748216667,0.52033239006,0.78317766188,0.2491847426,0.4484393001,0.807463033838461,0.3353823721,0.8992868364,1.60659371315,0.777717334885714,0.62740513685,0.5242155194,0.965155661092308,0.3587110341,0.7499250412,0.5979542136,0.5843393207,0.87047205865,0.74710082412,0.9339549541,0.8643285334,0.9346687794,0.9755771756,0.8637963533
3971.9953675463,0.4733078778,0.7503523827,0.9297569394,0.6566707492,0.4402314126,0.8061662316,0.862696965544445,1.0995336771,0.805571744076923,0.5339457393,0.717544566307143,0.66481562455,0.52963219878,0.8027782917,0.2482542694,0.4679816961,0.787181909276923,0.3340196908,0.94798713925,1.6049764007,0.788011687157143,0.6590076387,0.5475560427,0.931181481246154,0.3427582681,0.74404313564,0.6104271412,0.6013001204,0.861200124,0.73719570041,0.9640274644,0.89141562585,0.9248245358,0.8944415152,0.87491166595
3969.9437170465,0.4438466728,0.783080399,0.9893242717,0.6170480847,0.4569187164,0.8424065709,0.854281995022222,1.02713143825,0.792332552938462,0.5424465537,0.720917126957143,0.661234994716667,0.52401174904,0.75604207514,0.2376394719,0.4836064875,0.790511415553846,0.32918787,0.9339697361,1.59257884325,0.770129365571429,0.6951419413,0.5575901866,0.904583440369231,0.362673074,0.77451903818,0.5985648632,0.6287342906,0.879091292625,0.74001622797,0.9819965363,0.9326606691,0.857922256,0.7804362178,0.8398545086
