3996.6151735434,0.597236360484615,0.3673760295,0.2389720231,0.401489859067574,0.14172664285,0.3867560029,0.173099129342857,0.30063337085,0.202781075625,1.3273686171,0.346544832,0.2340483708,0.1874600798,0.320900370666667,0.0730565973,0.3673735559,0.187479905766667,0.247591860583333,0.0652766209,0.453231184257143,0.455432849271429,0.3766145309,0.396040082,0.461751163,0.3448171857875,0.3511933088,0.325160421160976,0.4015377164,0.2103332728,0.276414435631481,0.224974364,0.243568778,0.1735351831,0.214698067533333,0.2371524771,0.4712763727,0.2979874909,0.4301204085
3994.5635230437,0.595841446746154,0.3656063676,0.2384919971,0.401511475326531,0.1417410076,0.3864148557,0.172278473414286,0.3025494516,0.201489469025,1.3264328241,0.3466772139,0.233490946014286,0.18836842475,0.3187250495,0.07172630165,0.3707661033,0.1867894518,0.248474759366667,0.064675536,0.452641453771429,0.453217221157143,0.380786707033333,0.3925096691,0.4634350687,0.343032956125,0.3479213417,0.325247356984146,0.3993541896,0.2090028375,0.275948041427778,0.2250133455,0.246409893,0.1693010479,0.214519975066667,0.237189581,0.4702111781,0.29474636165,0.4251976907
3992.5118725439,0.5956898836,0.364069432,0.2385745794,0.401513426829025,0.13999324295,0.3913117349,0.171596236542857,0.30282463875,0.20080769995,1.3261246681,0.3460163772,0.232335299242857,0.1894640476,0.319628079733333,0.07361960035,0.3770755827,0.187521177033333,0.247913867233333,0.0633709114,0.45218226952381,0.4528348808,0.385214934733333,0.3890431523,0.4656742662,0.343014830725,0.345826298,0.324522820193902,0.3980390131,0.2100346982,0.275517062042593,0.225321345,0.2516078055,0.1672716737,0.21507460625,0.239670877666667,0.471716702,0.2968413308,0.4187479913
3990.4602220441,0.595458468561539,0.3656127453,0.2394313216,0.401631962726984,0.13859762255,0.3956179321,0.170699626214286,0.30312680455,0.200388129825,1.3290320635,0.3432855904,0.231535549671429,0.1903214455,0.323283592833333,0.07513263355,0.3730154335,0.189455707866667,0.24778539935,0.063045688,0.452375687304762,0.454301536085714,0.385108778866667,0.3867023289,0.4666991532,0.3446177225625,0.3469314277,0.323474889029268,0.3955470026,0.2148146331,0.27585151212963,0.226451315,0.2565954626,0.165946424,0.215226173416667,0.242822830866667,0.4750321209,0.3006063998,0.4193966091
3988.4085715444,0.595512823423077,0.3701936007,0.241422683,0.401578822683446,0.13751640175,0.3932410479,0.1707190307,0.305196248,0.200892832125,1.3318152428,0.3416493237,0.230722320928571,0.1900911853,0.324042816933333,0.0746269105,0.3629187346,0.191574568566667,0.247921578583333,0.0640520733,0.453396473609524,0.457311619614286,0.383744816,0.3866352141,0.46611210705,0.3453128282,0.3480030298,0.323536775462195,0.3957657814,0.2183863372,0.276675908794444,0.22605047375,0.2598163188,0.1639998853,0.21554242075,0.2434206506,0.4785548449,0.3009342626,0.426517427
3986.3569210446,0.595954814776923,0.3740613759,0.2423864603,0.401282309728798,0.13561622055,0.3834106624,0.1724227486,0.3099923059,0.2027638685,1.3308074474,0.339389503,0.230965848471429,0.19005271795,0.322401165966667,0.07372350335,0.360770613,0.1905025815,0.247416955716667,0.0648953114,0.454591085514286,0.458270634914286,0.384326448,0.3885577023,0.4662871659,0.343595052125,0.349357307,0.324573706291463,0.3996368647,0.2160992026,0.277021815242593,0.22495860605,0.258579582,0.163882494,0.215472196533333,0.241925383566667,0.482839793,0.30004709955,0.4333890975
3984.3052705448,0.596968458246154,0.3737058043,0.238807261,0.401213238880271,0.1346071288,0.3732632995,0.174400718071429,0.3130944073,0.204347349675,1.3289119005,0.3371715844,0.232049365128571,0.19129880515,0.321781078966667,0.0727174031,0.3655302227,0.188296481966667,0.24660090605,0.06309661455,0.4552414098,0.457529627842857,0.385924994966667,0.3909624517,0.46713255345,0.34266170115,0.3525463641,0.324905617839024,0.3973982036,0.2112335712,0.276780636355556,0.224439472,0.2540528178,0.1668327898,0.214494999516667,0.240177681033333,0.4862246513,0.3007305041,0.433376193
3982.2536200451,0.599965799315385,0.3705160022,0.2352680266,0.401343298489116,0.1352560893,0.3684298694,0.175464251214286,0.3114974201,0.205216037125,1.3268928528,0.3398831785,0.2328601224,0.191803731,0.320884615166667,0.0730514964,0.3705177009,0.1881245449,0.24459816765,0.0603188444,0.454499560442857,0.458151121214286,0.384795725366667,0.3916488588,0.4674552828,0.344105249275,0.3525190353,0.324605288026829,0.3920994997,0.2088310122,0.276481163172222,0.2257587686,0.2532707751,0.1697824746,0.214695557933333,0.2393307636,0.4838521779,0.30103099345,0.4321971536
3980.2019695453,0.6014785675,0.369381547,0.2367315143,0.401433785892517,0.13589033485,0.3680942357,0.175473576142857,0.30708304795,0.2056822609,1.3251758814,0.344994396,0.233610163828571,0.19086737185,0.319270362433333,0.0755658932,0.374891758,0.1884016618,0.244004870466667,0.06005567685,0.4530135457,0.459005417571429,0.3793268204,0.3910960257,0.4666376859,0.34443457425,0.3469283283,0.324458145248781,0.3935377002,0.2089676112,0.276407234231481,0.2283320129,0.256832391,0.1716918051,0.21611827735,0.2388082842,0.4798646569,0.3011248559,0.4337974787
3978.1503190455,0.600479098476923,0.3705939353,0.2406139374,0.401533950364172,0.136137411,0.3699909151,0.174114617914286,0.3039606288,0.205257488425,1.3270395994,0.3485510945,0.233629533228571,0.1886695251,0.318047871233333,0.07748865895,0.3770216405,0.188462515666667,0.246410158783333,0.06091695095,0.451905642238095,0.459858538857143,0.3740742008,0.3936834633,0.463016361,0.3440381772875,0.3471389115,0.324330618652439,0.3992587328,0.2106387019,0.276557973142593,0.22820393,0.2572672963,0.1738775074,0.216318917783333,0.23829783,0.4793632627,0.30277206005,0.430660069
3976.0986685458,0.599778212030769,0.3700923026,0.2440611273,0.401610359826985,0.13689891995,0.3723943233,0.172123404471429,0.3042855561,0.203741990025,1.3309402466,0.3507369161,0.232539296171429,0.1854961589,0.3175412218,0.07867005655,0.3748322129,0.189009964466667,0.247882142666667,0.0611556228,0.450643160509524,0.4613895991,0.3732391596,0.3999053836,0.46012845635,0.345111351475,0.3551518023,0.324367654852439,0.4026325941,0.213854149,0.277040898803704,0.22623806445,0.2533250153,0.1736278385,0.215344106166667,0.238319600633333,0.4786034226,0.30363254995,0.4234130979
3974.047018046,0.6004084555,0.3671331406,0.2442789972,0.401561041780726,0.1384774148,0.3746818006,0.171469883185714,0.30667417495,0.201504658925,1.3332087994,0.3499856889,0.231525578671429,0.1843507141,0.319026201933333,0.08013739435,0.3731699288,0.190088838333333,0.247322271266667,0.0616143085,0.449819061719048,0.4610481922,0.375792384166667,0.4031551778,0.46034164725,0.345008809125,0.358173281,0.324732826436585,0.4015836418,0.2166993767,0.277573042998148,0.2257886603,0.2515862286,0.1703599095,0.214373312883333,0.238694911233333,0.4767704606,0.30164746195,0.4170967937
3971.9953675463,0.602570730907692,0.3643463552,0.2418259829,0.40150268123356,0.13927871735,0.375051409,0.172648417085714,0.3095575124,0.20031706245,1.3322722912,0.3462342918,0.231004108271429,0.18655502795,0.321537564233333,0.07961075005,0.3763606548,0.1911683356,0.24691842,0.06189073435,0.451671290961905,0.458774492142857,0.379937350733333,0.3998625576,0.4598066062,0.343294987475,0.3515304625,0.324767378228049,0.4007965028,0.2162341475,0.277536803648148,0.22551377865,0.2551224828,0.1705119461,0.213883164016667,0.238702163133333,0.4759336412,0.2999364361,0.4155318141
3969.9437170465,0.603595930784615,0.362875849,0.2404442281,0.40155502436644,0.13869897275,0.3745156527,0.174301709442857,0.3103242442,0.201807074225,1.3289368153,0.3426945508,0.230713114128571,0.18890058245,0.323124309366667,0.07834999265,0.377530247,0.191799129066667,0.246822406833333,0.0615889132,0.454734722766667,0.458635683585714,0.3818241656,0.3953900337,0.4596379399,0.343230009075,0.3442506194,0.324541064932927,0.4022211134,0.2135637254,0.277239282509259,0.22458028795,0.2595920861,0.1748549491,0.21351845065,0.238366673366667,0.4747804403,0.3014161065,0.4230876863
3967.8920665467,0.601225969884615,0.3622742593,0.2391483337,0.401695803763946,0.1391571909,0.372480154,0.175457309414286,0.30818439275,0.203142942875,1.3260302544,0.3415971696,0.230955302714286,0.18943486365,0.324596504366667,0.07856538515,0.3733182847,0.1917986224,0.246279681733333,0.0627354663,0.455561390233333,0.459664542742857,0.377939462666667,0.3919414878,0.46154540775,0.3455084338875,0.3431669772,0.324757847662195,0.4035042226,0.2126541287,0.277257389075926,0.22532325235,0.2601156533,0.1763508916,0.21296991905,0.238954270866667,0.4782174826,0.30460042505,0.4335760474
3965.840416047,0.598617276323077,0.3641653955,0.2379560918,0.401949856025397,0.1399656087,0.3673959076,0.176125612642857,0.30705387145,0.2017326057,1.3261730671,0.3436793983,0.2316426507,0.1887024939,0.325293511166667,0.07898769715,0.3694874048,0.191590428333333,0.246186887233333,0.0652358662,0.453767411047619,0.458539473157143,0.374771833433333,0.3878290653,0.4622465521,0.346825785925,0.346045047,0.325254407691464,0.4073058069,0.2121464014,0.277265361751852,0.22732097655,0.2574225068,0.1735469103,0.213102020333333,0.239108035966667,0.4831036627,0.3066124618,0.4358921945
3963.7887655472,0.5995854277,0.3661990762,0.2384373546,0.402205012206349,0.1390952915,0.3679362535,0.175305285642857,0.3082002401,0.2006768286,1.3281636238,0.3478661776,0.2319546491,0.1874022707,0.324427445733333,0.07851252705,0.3681097329,0.191019323966667,0.247195291016667,0.06563886815,0.451808020480952,0.457127886157143,0.37859568,0.3847348392,0.46365752815,0.345145216225,0.3484302759,0.325405769864634,0.4114655256,0.2100316286,0.27718808695,0.22844398025,0.2532598376,0.1716730446,0.21365505455,0.238572299466667,0.4800086021,0.3052541539,0.4308645725
3961.7371150474,0.602281983084615,0.36353001,0.2409019768,0.402331594894784,0.13817533105,0.3753264546,0.171941166471429,0.3109304607,0.201330257575,1.3288729191,0.3517816365,0.231376252014286,0.1874283329,0.3236667216,0.0764604686,0.3667285144,0.188955647266667,0.248257199933333,0.06363834255,0.45149423182381,0.457129127214286,0.3851840496,0.3852219284,0.46848046775,0.3427504505875,0.3493244052,0.325023210996341,0.4102727473,0.2084616274,0.277183835840741,0.2291724682,0.2483623922,0.1716417223,0.213475587466667,0.239284773666667,0.4788706303,0.30222598465,0.4259808362
3959.6854645477,0.605229671176923,0.3598203063,0.2445303351,0.402427182995011,0.13903307915,0.3772457838,0.1691229801,0.31422269345,0.20175738075,1.327106595,0.3532896936,0.230188859342857,0.18896393475,0.3230466346,0.0743052559,0.3643960059,0.186607770633333,0.248782642183333,0.0630829446,0.450921922209524,0.457565018114286,0.3861176272,0.3888257146,0.4708201289,0.341878585525,0.3513328135,0.324569265381707,0.4065358639,0.208347559,0.277137959716667,0.2294343263,0.2454758584,0.1697203964,0.212996261816667,0.240278800333333,0.4852511287,0.3003971502,0.4266219437
3957.6338140479,0.610185258661538,0.3606009781,0.2460157573,0.402396507907256,0.13947894425,0.3734329939,0.170100864542857,0.3141121864,0.201296951625,1.3242940903,0.3541885912,0.229567306371429,0.19010510295,0.322895894433333,0.07327237445,0.3645898998,0.185682637,0.24907683085,0.06448033265,0.449763133409524,0.458301043928571,0.382923056666667,0.3920994103,0.46950238945,0.3434279039375,0.355078429,0.324506768637805,0.4064103961,0.2080849558,0.27707298735,0.2287875861,0.2465445399,0.1662480086,0.21337029835,0.241419846833333,0.4868898392,0.30051283535,0.4314512908
3955.5821635481,0.614724606261538,0.3631287515,0.2454508543,0.402317345336735,0.13851374385,0.3724700809,0.172694627714286,0.3102594614,0.200827166425,1.3241589069,0.3556940556,0.230132601085714,0.1905206144,0.323935498766667,0.07388362565,0.3683294654,0.186140447866667,0.248872225483333,0.06577199885,0.450217818933333,0.459524212128571,0.381899098533333,0.3947145343,0.47028152645,0.3468495458375,0.3559809625,0.325129128630488,0.4094225168,0.2074340731,0.277173832744444,0.22803771495,0.2514255643,0.1655766666,0.213347834833333,0.2427146385,0.482136488,0.3045096919,0.4344981313
