3976.0986685458,0.3999849856,0.4142431319,0.4371760786,0.4218347073,0.4039982557,0.3592434227,0.3760385215,0.447476536,0.4578298926,0.2308271676,1.1161342859,0.2952916324,0.9470841289,0.3022879958,0.3967196047,0.4039663672,0.2554568946,0.3406227827,0.3381355107,0.415310204,0.3945590258,0.3966074288,0.3776579201,0.3391954899,0.3241621554,0.3495130539,0.3466951549,0.3441255093,0.3638456464,0.9678567052,0.3270303011,0.3594067097,0.4232124686,0.3993941247,0.3448007703,0.6036903262,0.3845856786,0.3356760442,0.3377268314
3974.047018046,0.4001057744,0.4151487947,0.4374648333,0.4224307537,0.4048635662,0.3598185182,0.3763589859,0.4477847517,0.4586429894,0.231471926,1.1175789833,0.2965465784,0.9491941929,0.3031816781,0.3982569575,0.4048745334,0.2566721141,0.3413293362,0.339247942,0.4161117673,0.3952701092,0.3975923955,0.3784226477,0.339632988,0.3243050277,0.3504782021,0.3473024368,0.3450291157,0.3649020493,0.9639799595,0.3283506036,0.3598210812,0.4238726497,0.3994137347,0.3465457559,0.6031861305,0.3855805397,0.3367079794,0.338789314
3971.9953675463,0.400937289,0.4167568088,0.4382984638,0.4237675667,0.4064573348,0.3605995774,0.3773033619,0.4483947456,0.4601522088,0.2326297313,1.1172409058,0.2973161042,0.9474052191,0.3032548726,0.3996271789,0.4048464596,0.2571915686,0.3423054814,0.3403636515,0.4174399078,0.3963075578,0.397896558,0.3791488707,0.339984715,0.3244563043,0.3513156772,0.3473735452,0.3455505669,0.3664613664,0.9642995,0.3296554983,0.3609223366,0.4241896272,0.3991356492,0.3481999934,0.6031232476,0.3869191408,0.3377962112,0.3396668434
3969.9437170465,0.4018973708,0.4176629484,0.4390564561,0.4249430895,0.4073514044,0.3611628711,0.3780869842,0.4491164386,0.4611167908,0.2335107923,1.1142785549,0.2973307967,0.9447723031,0.3030303121,0.399498105,0.4043323398,0.2569427192,0.3430528939,0.3404938877,0.4184142053,0.3970075846,0.3976053596,0.3797538579,0.3400750458,0.3245610297,0.3512841463,0.3471539021,0.3455793858,0.3671545386,0.9664214849,0.3300980628,0.361539036,0.4245197177,0.3991407752,0.3484111428,0.6040048003,0.3873506188,0.3379993439,0.3398485482
3967.8920665467,0.4031115174,0.417956382,0.4402554035,0.425360322,0.4072370231,0.3617061079,0.3789478838,0.449654609,0.461786449,0.2339402586,1.1139723063,0.2971007228,0.9444476962,0.303886503,0.3986597955,0.4043668509,0.2570591867,0.3436436653,0.3405317962,0.4189224839,0.3973680139,0.3979213238,0.3807999194,0.3402065039,0.3246742785,0.3508070409,0.3471935689,0.3457821012,0.3672168255,0.9666170478,0.3301649392,0.3618064523,0.4249052703,0.3999143541,0.3479159772,0.6053038836,0.3873486221,0.3381702602,0.3402088881
3965.840416047,0.4034577012,0.4175332785,0.440421164,0.4245847166,0.4063321948,0.361433506,0.3787519634,0.4486854374,0.4617919326,0.2338154465,1.115401268,0.2969592512,0.9443908334,0.3047459722,0.397652328,0.4045873284,0.2568207085,0.3432074189,0.3402062356,0.4185447991,0.3972451687,0.3981775641,0.3808553219,0.3396132886,0.3239395618,0.3497355878,0.3469699621,0.3453345597,0.366831094,0.9647824168,0.3299885392,0.3617044687,0.4244249761,0.4002053142,0.3470543921,0.6050899029,0.3870122731,0.3381617665,0.3405731618
3963.7887655472,0.4028323591,0.4167878926,0.4388701022,0.4236906767,0.4056217968,0.3604840338,0.3775938749,0.4469975829,0.4610108733,0.2334481776,1.1162317991,0.2974002659,0.9433447123,0.3048568964,0.3972155154,0.4047039151,0.2561145127,0.3422398865,0.3391319513,0.4174803197,0.3970347047,0.3979927897,0.3799916506,0.3387134969,0.3231114447,0.3485194147,0.3467476964,0.3440070152,0.3660314381,0.9639616013,0.3297863305,0.3617609143,0.4236805439,0.3995108902,0.3462611437,0.6029263735,0.3862176836,0.3380950391,0.3403202593
3961.7371150474,0.4033434689,0.4173410833,0.4381921291,0.4241422117,0.4066414833,0.3605075777,0.3776139319,0.4473983645,0.4613179862,0.234210372,1.1188584566,0.2988551855,0.9451028705,0.3056738973,0.3983644843,0.4056911469,0.256657809,0.3429161608,0.3393026292,0.4176396132,0.3976912796,0.3987927139,0.3803973198,0.3394367397,0.3238366842,0.3488702774,0.3475885093,0.3439833224,0.3660109937,0.9659053087,0.3302870393,0.3630211055,0.4242017865,0.3991059959,0.3463608921,0.6017664671,0.3865481615,0.3393897712,0.3407476544
3959.6854645477,0.4044282436,0.4185869992,0.4389789999,0.4247696996,0.4083836973,0.3613644838,0.3778546751,0.4488642812,0.4621987343,0.2353068292,1.1217873096,0.300286144,0.9491890073,0.3066743612,0.4000178874,0.4069555104,0.2577732205,0.3443026841,0.3407277763,0.4188624918,0.3986989856,0.4000653625,0.3813147843,0.3406459391,0.3250349164,0.350276649,0.3484904468,0.3454745114,0.3669647276,0.9669094682,0.3306722045,0.3640186489,0.4254055023,0.398993969,0.3465780318,0.6028788686,0.3880805969,0.3410625756,0.3422495127
3957.6338140479,0.4041368961,0.4190582037,0.4393829107,0.4246008992,0.4088518322,0.3616996706,0.3769409657,0.4486852884,0.4619271457,0.235307768,1.1228977442,0.3004797101,0.9492412806,0.3066475987,0.4010887742,0.4075800776,0.2580153942,0.3449176252,0.3411108255,0.4194179475,0.3991593421,0.4007822573,0.3812478185,0.340246588,0.3252444565,0.3507017791,0.3482403457,0.3464589417,0.3674681485,0.9651103616,0.3306444585,0.3636406362,0.4257248044,0.3990932703,0.3464049101,0.6043637395,0.3888801336,0.3416404426,0.343070358
3955.5821635481,0.4033647478,0.4195862412,0.4390850365,0.4244198799,0.4086097181,0.361491859,0.3763517439,0.4480473697,0.4619900286,0.2353218347,1.1225349903,0.3005059063,0.9471769333,0.3064203262,0.4017977118,0.4079138935,0.2579455078,0.345706284,0.3404701054,0.4193436205,0.399810642,0.4014096558,0.3809709847,0.3395185173,0.3252713382,0.3501511812,0.3475419581,0.3464306295,0.367325455,0.9629944563,0.3311651647,0.3634924591,0.4254178703,0.399854809,0.3464543223,0.6050781012,0.3886423409,0.3419010341,0.3430165052
3953.5305130484,0.4022744298,0.4193671942,0.4380696714,0.4235312939,0.4081143439,0.3606137931,0.375638634,0.4475431144,0.4621999562,0.2353131473,1.1209882498,0.3007893264,0.9465054274,0.3058972061,0.4012062848,0.4070885181,0.2574699819,0.3455522656,0.3392102718,0.4183682799,0.3998882473,0.4014210701,0.3805676103,0.3390416205,0.3252802789,0.3490760922,0.3463666141,0.3453406394,0.3667727709,0.9619409442,0.3313868046,0.3634623289,0.4248092771,0.3996011615,0.3458558917,0.6038863659,0.3868065178,0.3416382968,0.3424445093
3951.4788625486,0.4004797041,0.418263644,0.4370500147,0.4225059748,0.4073886871,0.359311372,0.3742960691,0.4467356205,0.4614012837,0.2350459993,1.1206276417,0.3008584678,0.9454674721,0.3051094711,0.3998368979,0.4052454531,0.2568120062,0.3438539207,0.3379822373,0.4171473384,0.3992033303,0.4010950327,0.3802922964,0.338391155,0.3250055313,0.3480972648,0.34528476,0.344076246,0.3661892116,0.9620124698,0.3308905065,0.3629631102,0.4245329499,0.3986164331,0.3447338045,0.6018444896,0.3841000497,0.3409857154,0.3416436315
3949.4272120488,0.4005170465,0.4193302989,0.4382394254,0.4238177538,0.4079963267,0.3597888052,0.3750194609,0.4475348592,0.4619780779,0.236085996,1.1234686375,0.301933229,0.9451646209,0.3061653376,0.4007333219,0.404910028,0.2577900589,0.3441001773,0.3386843503,0.4179150164,0.4002637267,0.4020001888,0.3817095757,0.3388914764,0.3259775937,0.3486218452,0.3467164934,0.344878763,0.3670438826,0.9641420841,0.3315325379,0.3635863662,0.42585361,0.4000450671,0.3456348479,0.6026032567,0.384368062,0.341976136,0.3425498307
3947.3755615491,0.4036075175,0.4219360054,0.4409525692,0.4269981384,0.4101610184,0.362062484,0.3777732551,0.4499843419,0.4647062719,0.2379174531,1.1256312132,0.3039366901,0.9463369846,0.3088653088,0.4034278989,0.4064531624,0.2602570653,0.3468637168,0.3407515287,0.4194115102,0.4027141929,0.4037236273,0.3840403259,0.340416193,0.3280745745,0.3506015539,0.3496528864,0.3469873369,0.3694815934,0.9668464661,0.3333177865,0.3647278547,0.4277047217,0.402652204,0.3480574787,0.6057423353,0.3878498971,0.3440622091,0.3449158669
3945.3239110493,0.404419899,0.4206074178,0.4395194352,0.4274717271,0.409224093,0.3610636294,0.3769384325,0.449126631,0.4641854167,0.2373322546,1.121997714,0.3036393225,0.9462111592,0.3087130189,0.4030457735,0.4057955742,0.2605098784,0.346781075,0.3398828506,0.417461127,0.4023552239,0.4028913677,0.3834227026,0.3398106992,0.32727772,0.3506706655,0.3488651514,0.3461858332,0.3693087697,0.9650332332,0.3331221342,0.3637656868,0.4271685779,0.4016173482,0.3477727175,0.6048955917,0.3880861998,0.3434640765,0.3443986177
3943.2722605495,0.4045670629,0.4195445776,0.4377321601,0.4277584851,0.4081894755,0.3601929843,0.3758080304,0.4481803179,0.4633842707,0.2371110469,1.1197302341,0.3034339547,0.946797967,0.3088098168,0.4031584859,0.4060346484,0.2609973252,0.3465328515,0.3389291167,0.4163857698,0.4020853937,0.4020658433,0.3832557797,0.3402633369,0.3264279366,0.3511870205,0.347522378,0.3458023071,0.368183732,0.9622498155,0.3334344327,0.3641398549,0.4269429147,0.4006536901,0.3474796116,0.6029697657,0.3875403106,0.3433989882,0.3437328935
3941.2206100498,0.4078905284,0.4234761894,0.4408836067,0.4305565059,0.4117499292,0.3637287617,0.3792146742,0.4517012835,0.466708988,0.2397804409,1.1231104136,0.305687815,0.9489954114,0.3121199906,0.4066588879,0.4100397229,0.2635620832,0.3491635919,0.3412547112,0.4193668067,0.4048058093,0.4040024281,0.3862880766,0.3434520364,0.3291237354,0.3537505865,0.349657774,0.348402828,0.3699163496,0.9652177095,0.3356252909,0.3672862947,0.4291220307,0.4029768705,0.3497236967,0.6053491235,0.3904455304,0.3463822603,0.3463333845
3939.16895955,0.4089145362,0.4253175557,0.4423401952,0.4304041266,0.4133238196,0.3646868765,0.3808852732,0.4531989992,0.4674131274,0.2407378405,1.1236851215,0.3062946796,0.9491955638,0.3124713302,0.4071048796,0.4111546278,0.2635585666,0.3489762545,0.3418540657,0.4202778935,0.4054631889,0.4041089118,0.3868076205,0.3435565531,0.3301613331,0.3534240127,0.3500065804,0.3483415246,0.3705396354,0.9673554897,0.3348612189,0.3681793213,0.4298428297,0.4031415284,0.350196898,0.6071927547,0.3910902441,0.3470242918,0.3470950127
3937.1173090502,0.4068025351,0.423333019,0.4400776327,0.4278850257,0.4109292924,0.3616997302,0.3793505132,0.4509831667,0.4649463892,0.2394931018,1.1209816933,0.3052005768,0.948218286,0.3097992241,0.4045973718,0.4090115726,0.2618274391,0.3463176489,0.3399023414,0.4185906351,0.4035722017,0.4022370279,0.3845922053,0.3416101336,0.3282333314,0.3514418304,0.3475953639,0.3459028304,0.3689752817,0.9633589983,0.3325207531,0.3669741452,0.4288261533,0.4009688795,0.348945111,0.6068353057,0.3888477683,0.3454380333,0.3452598155
3935.0656585505,0.4035705924,0.4202171564,0.4361777604,0.4251759052,0.4071269929,0.3576260209,0.3765582442,0.4476270378,0.4622604549,0.237834096,1.1198749542,0.303706944,0.9474440217,0.3070742488,0.4017192423,0.4061959088,0.2597235739,0.3436786532,0.3371588886,0.4161147475,0.4008667469,0.4003466964,0.3819810152,0.3397667706,0.3258421421,0.3491357863,0.3450020552,0.3432386518,0.3667725921,0.958738029,0.3310030103,0.3647733927,0.4268726408,0.3992136717,0.347397387,0.6048195958,0.3860216439,0.3436946273,0.3430238068
3933.0140080507,0.4019632041,0.4187382758,0.4343500137,0.4239613414,0.4054658413,0.3557293713,0.3746714294,0.4464566112,0.4613132179,0.2375339866,1.1214734316,0.3034101725,0.9472799301,0.3064991236,0.400772959,0.4051521719,0.259021461,0.3428801596,0.3363019824,0.4152676463,0.3997857273,0.4003574848,0.3814267516,0.3392795622,0.3260489106,0.3478813469,0.3447317779,0.3422875404,0.3661734164,0.958891809,0.3315305412,0.3629910052,0.426086992,0.3996659815,0.3472206593,0.6029773355,0.3854912817,0.3429170251,0.3427325189
3930.9623575509,0.4054044783,0.422305584,0.439296782,0.4278953671,0.4100391567,0.3594841063,0.3778790832,0.4508011639,0.4648897052,0.240392983,1.125292182,0.3064066172,0.9472023249,0.3101952374,0.404233247,0.4087918103,0.2629573047,0.3464339674,0.3400948048,0.4189535081,0.4036339819,0.4044548869,0.3853059113,0.342710346,0.3305301964,0.3510496318,0.3488381803,0.3457258642,0.3700446188,0.9640585184,0.3357149661,0.3649527729,0.4294953346,0.4031834006,0.3507325351,0.6053837538,0.3899327219,0.3449193537,0.3468753695
3928.9107070512,0.4076406062,0.4257216752,0.4433507621,0.4311362803,0.4137607217,0.3623379767,0.380921334,0.4537089169,0.4675748348,0.2419109195,1.1267603636,0.3078251779,0.9466565847,0.3125753999,0.4059048295,0.4110358357,0.2661282122,0.3489323556,0.3425273895,0.4211431742,0.4066649079,0.4066229761,0.3878391683,0.3447031677,0.3327234089,0.3531231284,0.3512175083,0.3478684425,0.3733706176,0.9668604136,0.33799088,0.3672305048,0.4316751063,0.4044171274,0.3527249396,0.6073656678,0.3917483687,0.3457754254,0.3493789136
3926.8590565514,0.4047754109,0.4243605137,0.4406642616,0.4281801581,0.4109798968,0.3595971763,0.3784455061,0.4506696165,0.4652481973,0.2396800071,1.1226571798,0.3056070209,0.9472678304,0.3103122711,0.4030766189,0.4079602957,0.2644587457,0.3471724987,0.3401672244,0.418628484,0.4044618905,0.4037190378,0.3860700727,0.3417515755,0.3300302923,0.3503732383,0.3481716812,0.3452454805,0.3717559576,0.9653109312,0.3355666101,0.3662658036,0.4293380976,0.401317507,0.3502867818,0.6044696569,0.388035208,0.3435945809,0.346624136
3924.8074060516,0.4043606222,0.4242926836,0.4393562675,0.4263765514,0.409599781,0.3583475351,0.3775659204,0.4494439363,0.4644965231,0.2392814308,1.1208952665,0.3053542674,0.9490717053,0.3096479774,0.40292871,0.406670928,0.2642568648,0.3475208879,0.3394381106,0.4177939296,0.4037544429,0.4030423462,0.3859214783,0.3410823047,0.3298982978,0.3499017358,0.3464554548,0.3444973826,0.3706339002,0.9669303894,0.3348684907,0.3664989173,0.4288294613,0.4001695216,0.3498286009,0.6023728848,0.3880751431,0.3440348208,0.3455199003
3922.7557555519,0.4078657329,0.4269358516,0.4419021606,0.4286508858,0.4122075737,0.3604398668,0.3808885515,0.4525663555,0.467249006,0.2415972799,1.1264090538,0.3071282804,0.9501317143,0.3114755154,0.4054548144,0.408665657,0.2670304477,0.349644959,0.3411939442,0.4191817641,0.4066213965,0.4056593776,0.3875309229,0.3445748389,0.3332670927,0.3530298471,0.348133117,0.3468980491,0.3722515106,0.9709607363,0.3368027806,0.3684883118,0.4311615825,0.4025394619,0.3524434865,0.6041504145,0.3919349015,0.3467415273,0.3480138183
3920.7041050521,0.4071964324,0.4255355895,0.4411406815,0.4277612865,0.4111954272,0.3589095473,0.3808915019,0.4523437917,0.4663042426,0.2411135435,1.1292401552,0.3062895238,0.949673295,0.3102441728,0.4040377736,0.407453239,0.2663911879,0.3471208215,0.3398564458,0.4172810316,0.4065928757,0.4049506187,0.3856663406,0.3448397219,0.3329915702,0.3526250124,0.3475147188,0.3464234471,0.3715318739,0.9698891044,0.3358694613,0.3673185706,0.430472523,0.4026679695,0.3519988954,0.6047136784,0.3902763426,0.3460108936,0.3477855325
3918.6524545524,0.4053440988,0.4234310091,0.4402762353,0.426235199,0.4095861912,0.3573588729,0.3803333342,0.4514204264,0.4643484354,0.2403206825,1.1275885105,0.3057392538,0.9503439665,0.3092178702,0.4024864137,0.4064174592,0.2652957439,0.3450988233,0.3393881619,0.4162817001,0.4059461653,0.4043545425,0.3843202591,0.3439082801,0.3325435221,0.3517255783,0.3471437991,0.3458741009,0.3710435033,0.9676297903,0.3354085088,0.3662214577,0.4301768243,0.4024780095,0.3510464132,0.604937911,0.3881557882,0.3455581367,0.3468772173
3916.6008040526,0.4088839591,0.4267749786,0.4444975555,0.429936111,0.4134637117,0.3617143035,0.3851501048,0.455881387,0.4676769972,0.2427550405,1.1284306049,0.3079485595,0.9544936419,0.3122829497,0.4054622948,0.4099973142,0.2686550617,0.3487932384,0.343817085,0.4207053781,0.4090433717,0.4080762565,0.3881113529,0.3468481898,0.3364585638,0.3554988801,0.3504041731,0.3495057523,0.3743329644,0.9706247449,0.3390191495,0.3693782091,0.434186548,0.4057629406,0.353969425,0.6082946062,0.3922379613,0.3488468528,0.3500024974
3914.5491535528,0.4125458002,0.4302761853,0.447714597,0.4333584011,0.4168046117,0.3655531406,0.3891871274,0.4596191347,0.4713166058,0.2441643924,1.1295628548,0.3089768291,0.9577459693,0.3143487275,0.4076758623,0.4121239483,0.2713259459,0.3515060246,0.3464949131,0.42326805,0.4114426076,0.4098074436,0.39125368,0.3494195938,0.3388372064,0.3582141101,0.3518844247,0.3519602418,0.3759748638,0.9739751816,0.3410805762,0.3715934157,0.4364010692,0.4080959558,0.3562612236,0.6104147434,0.395660907,0.3504760861,0.3523742259
3912.4975030531,0.4112442136,0.4290373921,0.4465144575,0.4317678809,0.415109992,0.3645026982,0.3879132867,0.4585023522,0.4705532789,0.2424645424,1.1265714169,0.3074492812,0.9562587738,0.3123645782,0.4054212272,0.4097302854,0.2699171603,0.3496491909,0.3444414735,0.4205524027,0.4102013409,0.4070543349,0.3898447752,0.3486326933,0.3369475603,0.356520772,0.3495956957,0.3497922719,0.3739333451,0.9719281197,0.3391722441,0.3698703349,0.4341080189,0.4067446887,0.3548761308,0.6092860103,0.3942276537,0.3480494022,0.350592196
3910.4458525533,0.4083035588,0.426297307,0.444584012,0.4288330674,0.4125610888,0.3626071811,0.3853454292,0.4567006826,0.468710959,0.2406916618,1.1241332293,0.3055412471,0.9519243836,0.3096099794,0.40248698,0.4070020914,0.2675783336,0.3474209309,0.3419373035,0.4178926945,0.408384949,0.4043849409,0.3874962032,0.3472950161,0.3345241249,0.3544612229,0.3472950459,0.3469568193,0.372184813,0.9686304331,0.3365862668,0.3678843081,0.4311957061,0.4046623707,0.3529796302,0.6082782745,0.3918256164,0.3450253904,0.3480016291
3908.3942020535,0.4036696255,0.421839565,0.4405789077,0.4249512553,0.4087183774,0.3589369357,0.381172806,0.4532857537,0.4649025202,0.2386611253,1.1244616508,0.3024207056,0.9461914301,0.3062373996,0.3991285861,0.4040531814,0.2640226185,0.3442287147,0.3387543857,0.4151646495,0.4056619108,0.4011576772,0.3839774132,0.3443982005,0.3314252496,0.3514631391,0.34447065,0.3439155817,0.3700640202,0.9673663974,0.3331667781,0.3655935526,0.4280528426,0.4017237127,0.3502925038,0.6059365869,0.3878079951,0.3415153921,0.3447267711
3906.3425515538,0.3971116841,0.4153025746,0.4334495366,0.4191952646,0.4020616412,0.3520860076,0.3745573163,0.4471226037,0.4578713477,0.2356939465,1.1250391006,0.2986268699,0.9423911572,0.3022123873,0.3948785365,0.4002740085,0.2595219612,0.3390533924,0.3347592056,0.4112544954,0.4010843933,0.3964261711,0.37892735,0.3401710093,0.327503562,0.3471641243,0.3408644795,0.3402010202,0.3666239381,0.96784693,0.3294278979,0.3621999025,0.4244655371,0.3981126249,0.3465434909,0.6015280485,0.3826248646,0.3378247917,0.3407886624
3904.290901054,0.3967640996,0.4145806134,0.4317395687,0.4178194702,0.3997779489,0.349991858,0.3735321462,0.4456441104,0.4558655024,0.2366462946,1.1278275251,0.3002373278,0.9460408092,0.3034231961,0.3967624605,0.4017747045,0.2612000406,0.3390609324,0.3369886577,0.4126587212,0.4010521173,0.3969605267,0.3797190189,0.3417537808,0.32903108,0.3489606678,0.3428768516,0.3417804837,0.3679102957,0.9703951478,0.3315322697,0.3626657426,0.4257011116,0.3999896348,0.3479185104,0.6013597846,0.3848646283,0.3401334286,0.3416222632
3902.2392505542,0.4051963389,0.4230695665,0.4400057495,0.4241265357,0.4062360227,0.3569425046,0.3822213709,0.4522819221,0.4633914232,0.2427900285,1.1304843426,0.3065808117,0.9550201893,0.3103585243,0.4061055779,0.4092274308,0.2694748044,0.3464345932,0.3460148275,0.4203647375,0.4086527228,0.4040490687,0.3890091181,0.3495059311,0.3367344439,0.3576657176,0.3504864573,0.349783659,0.3744760156,0.9720362425,0.3389124274,0.3678744733,0.432364732,0.407549113,0.355014354,0.6069242358,0.3945366442,0.3481975794,0.3476966619
3900.1876000545,0.4123435915,0.430275321,0.4486204088,0.4310587347,0.4140794575,0.3646393716,0.3909651637,0.4598172903,0.4711879194,0.2470053434,1.128489852,0.3099508584,0.9626360536,0.3153578043,0.4129412174,0.4148608446,0.2746984363,0.3525032699,0.3525554836,0.4257434011,0.4151718915,0.4095472395,0.3965268731,0.3554743528,0.3422475755,0.3635594547,0.3555421829,0.3563974202,0.3789201379,0.9719365239,0.343069911,0.3715783656,0.4376689792,0.4122079015,0.360304147,0.6118616462,0.4006992579,0.353017658,0.3523155451
3898.1359495547,0.4163960516,0.433680892,0.4544425607,0.4364864826,0.4196065664,0.3702414334,0.3963064253,0.4653229713,0.4757401645,0.2480612099,1.1282190084,0.3117890358,0.9658054709,0.3177937567,0.4152866602,0.4183101356,0.276858896,0.3557868004,0.3555915952,0.4283511639,0.4176519513,0.4127963483,0.3986464143,0.3589429557,0.3449165225,0.3659546673,0.3581027687,0.3599197268,0.3813069463,0.9734441638,0.3447631299,0.3737502396,0.440517962,0.4138813913,0.3633139133,0.6152403951,0.4036773741,0.3545241058,0.3544639647
3896.0842990549,0.4132653177,0.4305916727,0.4519801736,0.4348268211,0.4168991745,0.3680957556,0.393476367,0.4626482427,0.4719965458,0.2446739674,1.127145648,0.3094082177,0.960195303,0.3140579462,0.410892725,0.4153001308,0.2734590769,0.3524558544,0.3519004881,0.4247810543,0.4136726558,0.4097231925,0.3940083981,0.3556201756,0.3419790268,0.3623209894,0.3548454642,0.3563236296,0.3781119883,0.9737597108,0.3418789804,0.3717039227,0.43768543,0.4110528231,0.3603779078,0.613452971,0.3997792006,0.3508049846,0.3511286378
